#GENE	SYN_GERP
GSTM4	-0.9962583333333332
GSTM2	-0.3161192771084337
GSTM1	-0.99396875
GSTM5	-1.667451219512195
GSTM3	0.15345024390243894
EPS8L3	-0.9922491467576792
CSF1	-0.02929445614035095
AHCYL1	1.2765177642276424
STRIP1	-0.8369712401055408
ALX3	-0.03594708737864077
UBL4B	-0.8360898734177216
SLC6A17	0.16325027322404365
KCNC4	0.3050189944134078
RBM15	0.49554953445065186
SLC16A4	0.4641277533039648
LAMTOR5	-0.48962626262626263
PROK1	-1.0982692307692308
KCNA10	-0.5136652360515023
KCNA2	0.5876495192307692
KCNA3	0.1959898026315789
CD53	0.22078802083333335
LRIF1	2.372181375358166
DRAM2	0.6653999999999999
CEPT1	1.8737294680851067
DENND2D	-0.630704019138756
CHI3L2	-0.29223828571428573
CHIA	-0.3495683035714285
PIFO	-0.08573974358974364
OVGP1	-0.36518628571428574
WDR77	-0.23802842105263156
ATP5F1	0.06288880000000001
C1orf162	-0.34411197530864196
ADORA3	0.24670062499999995
RAP1A	3.304958904109589
FAM212B	-1.4904575163398692
DDX20	-0.26121111111111106
KCND3	0.0022498470948012056
CTTNBP2NL	-1.6626449180327867
WNT2B	0.6626184331797235
ST7L	1.7934154117647059
CAPZA1	2.351551886792453
MOV10	0.0433061895551257
RHOC	0.04006090909090918
PPM1J	0.36224149659863947
FAM19A3	1.5387303061224489
SLC16A1	-0.6073739442231076
LRIG2	0.1284443478260869
MAGI3	-0.4297090909090908
PHTF1	-0.960545667752443
RSBN1	2.4367513227513222
PTPN22	0.3539318318318319
BCL2L15	0.13757534246575337
AP4B1	-0.8965184868035191
DCLRE1B	-0.7275243243243243
HIPK1	1.1987057692307694
OLFML3	-1.7728269230769234
SYT6	-0.48567979274611395
TRIM33	1.4803453125
BCAS2	-1.3700651162790696
DENND2C	0.2615137135278515
AMPD1	-0.18036785126582283
NRAS	1.6973684210526319
CSDE1	3.23924064171123
SIKE1	0.6012686666666667
SYCP1	1.4923703436426117
TSHB	0.6370172413793104
TSPAN2	-0.3364972972972972
NGF	-1.2377008264462812
VANGL1	-1.522573015873016
CASQ2	-1.1867000000000003
NHLH2	1.926575394736842
SLC22A15	-1.3283537313432836
MAB21L3	-1.9349019108280257
ATP1A1	-1.9208562761506276
CD58	-2.3929320388349518
IGSF3	-1.2075067741935483
C1orf137	-1.1488375000000002
CD2	-2.3622364864864864
PTGFRN	-1.9114301310043667
CD101	-1.752533403805497
TTF2	-1.5930569101123597
TRIM45	-0.8622376208178438
VTCN1	-0.342707969924812
MAN1A2	0.31842715827338125
FAM46C	-1.7612437125748504
GDAP2	-0.12780796380090487
WDR3	-0.8511716957605985
SPAG17	-0.9594054734513274
TBX15	0.487651356846473
WARS2	-2.014615
HAO2	-2.2779021472392635
HSD3B2	-1.4104270588235295
HSD3B1	-1.1160838323353295
ZNF697	-0.5006462121212122
PHGDH	-1.2144410596026491
HMGCS2	-1.1348689733840305
REG4	-1.9695446428571428
ADAM30	-3.1418056782334385
NOTCH2	-1.3013325481611209
FAM72B	0.9188356603773583
FCGR1B	-0.04393459016393444
PPIAL4G	0.12472307692307691
FAM72D	1.1295481481481484
PPIAL4B	0.2140298507462687
PDE4DIP	-0.49704839215686275
NOTCH2NL	-0.18469333333333338
HFE2	-0.7796443579766538
TXNIP	-0.28229675675675675
POLR3GL	0.4772881720430108
ANKRD34A	-0.4071668711656442
LIX1L	0.3950121693121694
RBM8A	-0.10325493333333334
PEX11B	0.547512582781457
ITGA10	-0.33677354587869357
ANKRD35	-1.1773482823984527
PIAS3	-0.03344732193732191
NUDT17	-0.3264552763819096
POLR3C	-0.5904008474576272
RNF115	1.2155496296296295
CD160	-0.09100375000000005
PDZK1	-1.1936543220338984
GPR89A	-0.5544425531914894
PRKAB2	0.2714832000000001
FMO5	-0.4568995433789955
CHD1L	-0.5767645153061225
BCL9	-0.1463658179581795
ACP6	-0.6706099476439791
GJA5	-2.1047129213483147
GJA8	-1.9102895734597156
GPR89B	0.11646276595744683
NBPF24	0.02583130699088146
PPIAL4A	0.0894776119402985
PPIAL4D	0.08976470588235294
NBPF15	-0.3012661290322581
NBPF16	0.02778225806451613
PPIAL4C	0.08459701492537314
FCGR1A	-0.5019768786127167
HIST2H2BF	-1.2905450704225352
HIST2H3D	0.1652051282051283
HIST2H2AA4	-1.658779220779221
HIST2H2BE	0.3751492537313433
HIST2H2AC	-3.023493333333333
HIST2H2AB	-1.6578181818181816
BOLA1	-1.4546402298850574
SV2A	-0.010588333333333309
SF3B4	-0.1355689772727273
MTMR11	1.068202972972973
OTUD7B	0.37618522781774577
VPS45	0.16702845528455293
PLEKHO1	-0.36576318407960207
ANP32E	0.7864718518518519
CA14	-0.33500018072289156
APH1A	1.8669455128205128
C1orf54	0.4208724137931035
C1orf51	0.4248376190476191
MRPS21	-1.11271
PRPF3	1.27441854368932
RPRD2	1.1430506234096691
TARS2	-0.860636074270557
ECM1	-0.2194648936170213
ADAMTSL4	-1.159766746031746
MCL1	-0.5374064676616915
ENSA	2.059569642857143
GOLPH3L	0.1381744525547445
HORMAD1	1.8387601398601399
CTSS	-0.5325622377622377
CTSK	0.4180671428571428
ARNT	1.1188669230769233
SETDB1	0.004272401315789484
CERS2	0.3373235294117647
ANXA9	-0.7201058139534884
FAM63A	-1.5978003650190111
PRUNE	-0.040281531531531606
BNIPL	0.1653857446808511
C1orf56	-1.1391982
CDC42SE1	1.1652727272727272
MLLT11	0.9360263157894736
GABPB2	0.4763382629310345
SEMA6C	-0.01656141680395394
TNFAIP8L2	-0.9770040816326528
SCNM1	0.47915575221238926
LYSMD1	-0.018926612903225767
TMOD4	-0.486962676056338
VPS72	-1.0128074257425743
PIP5K1A	0.3387349070631971
PSMD4	-0.8556732240437158
ZNF687	-1.1135585174825176
PI4KB	1.0565229007633588
RFX5	-0.358078097982709
SELENBP1	-0.507003813559322
PSMB4	-0.6210163120567376
POGZ	0.19664876373626375
CGN	-0.9128836076388889
TUFT1	0.07931307189542483
SNX27	1.1163602620087336
CELF3	1.1949025531914894
RIIAD1	-0.05416571428571426
MRPL9	-0.06560344827586204
OAZ3	0.9932258695652172
TDRKH	0.25501389961389964
LINGO4	-1.3630441530054644
RORC	-0.19035840000000007
C2CD4D	-0.28137114624505927
THEM5	-1.2345236842105265
THEM4	-0.31565420560747665
S100A10	-2.7440625
S100A11	-2.531083333333333
TCHHL1	-0.28925438461538455
TCHH	-1.9380353695271453
RPTN	-2.1950889380530976
HRNR	-4.248539861351819
FLG	-3.916845812244898
FLG2	-2.9916845306122446
CRNN	-1.6477473451327433
LCE5A	-1.478628813559322
CRCT1	-1.9166508771929822
LCE3E	-0.805413043478261
LCE3D	-1.0381829787234045
LCE3C	-0.38484318181818183
LCE3B	-0.5750068181818182
LCE3A	-0.864828205128205
LCE2D	-1.466942037037037
LCE2B	-1.0193581818181818
LCE2C	-1.7717222222222222
LCE2A	-2.0798705882352944
LCE4A	-1.8001886363636361
C1orf68	-2.1500143650793655
KPRP	-2.6526926315789474
LCE1F	-0.8001165517241378
LCE1E	-0.4125446428571428
LCE1D	-0.7312928571428571
LCE1C	-0.4282810344827585
LCE1B	-0.9472999999999999
LCE1A	-0.4475158490566038
LCE6A	-1.4238611111111112
SMCP	-3.3169722222222227
IVL	-1.612405213270142
SPRR4	-0.296074193548387
SPRR1A	-3.408107142857143
SPRR3	-2.5727285714285717
SPRR1B	-1.1357073170731706
SPRR2D	-2.849008823529412
SPRR2A	-2.3550323529411767
SPRR2B	-3.0278529411764703
SPRR2E	-4.17075
SPRR2F	-2.100058823529412
SPRR2G	-5.081176470588236
LELP1	-3.562166666666667
PRR9	-1.3617045454545456
LOR	-0.7503150000000002
PGLYRP3	-1.1245345679012346
PGLYRP4	-0.7272647395833335
S100A9	-2.083529268292683
S100A12	-2.181028571428572
S100A8	-1.8590107142857142
S100A7A	-1.6569999999999998
S100A7	-0.7722125
S100A6	-1.0884085714285716
S100A5	-0.008110344827586291
S100A4	-0.5550000000000002
S100A3	-0.2787571428571428
S100A2	-0.9995526315789477
S100A16	-1.4033285714285715
S100A14	-0.6928000000000002
S100A13	-0.21387142857142863
S100A1	0.08125000000000009
CHTOP	3.1803972602739727
SNAPIN	-1.655175125
ILF2	0.3552102564102565
NPR1	-0.12845628526315792
INTS3	-0.15260215053763448
SLC27A3	-0.8786719376391983
GATAD2B	1.6567658620689656
DENND4B	-0.22739871111111115
CRTC2	0.8071626555023924
SLC39A1	-0.39814471153846154
CREB3L4	0.02596138613861391
JTB	-0.09371029411764699
RAB13	0.08090365853658536
RPS27	0.38077105263157895
NUP210L	0.12625329281767958
TPM3	1.516673267326732
C1orf189	-0.038865277777777756
C1orf43	1.260717786885246
UBAP2L	2.441319003322259
HAX1	0.3282689922480621
AQP10	-0.15782645502645506
ATP8B2	-0.7110107678883071
IL6R	-2.320826468253968
SHE	-1.4902186
TDRD10	-1.1606575418994414
UBE2Q1	1.3665404040404043
CHRNB2	-0.18429033457249056
ADAR	-1.2971300176366845
KCNN3	0.7390208238636365
PMVK	-0.3994555555555554
PBXIP1	-1.1381618662952648
PYGO2	0.05375279999999998
SHC1	0.2943046153846154
CKS1B	1.9659999999999997
FLAD1	-0.8580657320872274
LENEP	0.38120000000000004
ZBTB7B	-0.8740412307692308
DCST2	-0.8407396674584324
DCST1	-0.5250452535211267
ADAM15	-0.48136475409836066
EFNA4	-0.557098319327731
EFNA3	1.948757142857143
EFNA1	0.07669090909090905
SLC50A1	0.8692644628099173
DPM3	0.2938701298701299
KRTCAP2	-0.21262886597938144
TRIM46	-0.3576330778301888
MUC1	-1.1207346801346803
THBS3	-0.3187856832971801
MTX1	-0.15662143884892088
GBA	-0.7602911636363636
FAM189B	0.03177678160919539
SCAMP3	-0.4360329787234043
CLK2	0.6625029126213593
HCN3	-0.07324078091106287
PKLR	-1.0241724242424242
FDPS	-0.2055401948717949
RUSC1	-0.9695734962406014
ASH1L	1.01603422895358
MSTO1	-0.4824191585760518
YY1AP1	-0.021695418502202655
DAP3	-0.6324500000000001
GON4L	-1.2178975953079179
SYT11	0.06219303482587057
RIT1	-2.4541971428571427
KIAA0907	1.1236127976190478
RXFP4	-0.8650612288135593
ARHGEF2	-1.3101622529644268
SSR2	-0.44222222222222224
UBQLN4	0.3495910638297872
LAMTOR2	-0.24836764705882347
RAB25	-1.2192982456140349
MEX3A	-0.7730529595015577
LMNA	0.24637077363896848
SEMA4A	-0.7410717156862746
SLC25A44	-0.7000374999999999
PMF1-BGLAP	0.707596875
PMF1	0.707596875
BGLAP	0.03962641509433964
PAQR6	0.2676798913043478
SMG5	-0.5615279503105589
TMEM79	-1.1287302521008402
C1orf85	-0.8028485477178422
CCT3	-0.2932762096774194
TSACC	1.1149885245901638
C1orf61	0.03062409638554212
MEF2D	0.3859069256756757
IQGAP3	-0.6577912262958281
TTC24	-0.7216194444444445
APOA1BP	-0.42107548387096766
GPATCH4	-1.1898439716312057
HAPLN2	0.3302738613861386
BCAN	-0.4423353578336557
NES	-1.058992454434994
CRABP2	-0.6698280645161292
ISG20L2	-0.7931578313253012
RRNAD1	-0.21916738970588234
MRPL24	-0.6175472222222221
HDGF	-1.029305625
PRCC	0.6197133333333332
SH2D2A	-0.8444999999999999
NTRK1	-0.5731902466367713
INSRR	-0.4406762994350282
PEAR1	-0.6148250950570343
LRRC71	-1.2068159863945578
ARHGEF11	-0.47539990024937656
ETV3L	-0.6807109374999999
ETV3	-1.058886046511628
FCRL5	-1.395959594095941
FCRL4	-1.3187919847328244
FCRL3	-1.4151167837837837
FCRL2	-1.235637751004016
FCRL1	-1.1291377880184332
CD5L	-1.7536261904761905
KIRREL	-0.7409416867469879
CD1D	-1.9351098837209304
CD1A	-1.9466662162162163
CD1C	-1.9338746666666664
CD1B	-2.1089880503144656
CD1E	-1.6088259459459462
OR10T2	-1.7460903773584906
OR10K2	-1.0605879194630874
OR10K1	-0.9612142682926831
OR10R2	-1.5392092024539876
OR6Y1	-1.967563694267516
OR6P1	-2.357595031055901
OR10X1	-2.271875816993464
OR10Z1	-1.2750099363057326
SPTA1	-1.0893999124726477
OR6K2	-1.2071816339869283
OR6K3	-3.153023134328358
OR6K6	-1.138442857142857
OR6N1	-0.8947390728476822
OR6N2	-0.6823213103448277
MNDA	-1.75694622754491
PYHIN1	-1.2602184834123225
IFI16	-1.6071228668941977
AIM2	-1.7483762589928058
CADM3	-0.007495000000000054
DARC	-1.4457014975845413
FCER1A	-1.9329307692307691
OR10J3	-0.5200565217391304
OR10J1	-1.1004837662337665
OR10J5	-0.9064597222222223
APCS	-1.524316831683168
CRP	-2.079369902912621
DUSP23	0.017981111111111107
FCRL6	-0.4365077489177488
SLAMF8	-0.52077375
C1orf204	0.36257443609022555
VSIG8	0.785244497816594
CCDC19	-0.7294321608040202
TAGLN2	-0.2563905494505493
IGSF9	-0.3701650472334683
SLAMF9	-1.4447045112781953
PIGM	-2.4228605769230773
KCNJ10	-0.9097165000000002
KCNJ9	1.0324013023255814
IGSF8	-0.7195762962962963
ATP1A2	-0.7853047892720307
ATP1A4	-0.843947004048583
CASQ1	-0.018551282051282064
PEA15	0.515843137254902
DCAF8	1.0122605474452553
PEX19	0.2528234848484848
COPA	0.3147177885615251
NCSTN	-0.7680315492957747
NHLH1	-0.21791463414634155
VANGL2	-0.0411955755395684
SLAMF6	-0.7422073856209149
CD84	-0.9611521614906832
SLAMF1	-0.8621242236024846
CD48	-1.6019981308411215
SLAMF7	-0.598696951219512
LY9	-0.8781042461538461
CD244	-0.7196845161290322
ITLN1	-0.7516528571428571
ITLN2	-1.2830067567567567
F11R	-1.4175819875776399
TSTD1	-1.5741925373134327
USF1	0.2650187499999999
ARHGAP30	-0.3346520665499125
PVRL4	-0.7660749152542373
KLHDC9	-1.0617746268656716
PFDN2	0.8494351351351351
NIT1	0.8387983516483517
DEDD	2.0056391025641025
UFC1	0.4472657534246576
USP21	1.064813
PPOX	-0.609505944055944
B4GALT3	0.10857480349344978
ADAMTS4	-0.8814685185185185
NDUFS2	-0.785272
FCER1G	0.4033636363636363
APOA2	-1.4327755102040813
TOMM40L	-0.2456731707317073
NR1I3	-0.8548130952380952
PCP4L1	-0.06158517241379319
MPZ	0.5432519083969466
SDHC	0.08334347826086956
C1orf192	0.27014595744680847
FCGR2A	-0.3898446666666666
HSPA6	-0.28843199999999997
FCGR3A	-1.5585985294117646
FCGR2B	-0.9396464968152866
FCGR3B	-0.8155075187969926
FCRLA	-1.1370818181818183
FCRLB	-1.3086048473282446
DUSP12	-0.4560197368421052
ATF6	-1.3266469585987262
OLFML2B	-1.1399367021276596
NOS1AP	-1.0296811715481171
C1orf226	-0.7724982485875707
C1orf111	-0.7938473684210525
SH2D1B	-0.24618367346938785
UHMK1	0.7196018041237112
UAP1	-1.0757051690821258
DDR2	-0.3830165803108809
HSD17B7	-1.4060718954248366
C1orf110	-0.8819177966101693
RGS4	-0.6425842975206612
RGS5	-0.6748882352941176
NUF2	-0.9184034482758621
PBX1	1.1412373737373736
LMX1A	0.23663294117647057
RXRG	-1.1168873913043478
LRRC52	-0.9222300000000001
MGST3	-2.1277625000000002
ALDH9A1	-2.2528593076923076
TMCO1	-0.6624500000000002
UCK2	-1.2380051282051283
FAM78B	1.9833387096774193
POGK	-3.0444617977528092
TADA1	-2.493151898734177
ILDR2	0.29779329192546583
MAEL	0.16476432432432436
GPA33	-2.5501293333333326
DUSP27	-1.6618245508982035
POU2F1	0.3816375000000001
CD247	-1.0671408450704225
CREG1	-0.5004738461538462
RCSD1	-2.5123113207547174
MPZL1	-1.5944978723404255
ADCY10	-1.7941890924657535
MPC2	0.4540312500000001
DCAF6	0.02750535211267613
GPR161	-1.20253838028169
TIPRL	-0.08790303030303033
SFT2D2	-1.9798750649350645
TBX19	-1.5047231092436975
XCL2	-0.4741639344262295
XCL1	-1.4305672131147542
DPT	-1.3223498630136985
ATP1B1	-0.8359983333333332
NME7	-0.7267980519480519
BLZF1	-0.561372625698324
CCDC181	-0.5542458974358975
SLC19A2	-0.8001058394160584
F5	-1.3005782929399365
SELP	-1.9707597587131367
C1orf112	-1.2670529247910862
SELL	-2.175923529411765
SELE	-2.0348274074074073
METTL18	-0.2799226277372263
SCYL3	-1.2037615662650605
KIFAP3	0.3664420138888889
METTL11B	-0.46580686874999994
GORAB	-0.7018771604938271
PRRX1	1.7375173553719008
MROH9	-1.1456620060790272
FMO3	-1.028557399103139
FMO2	-1.9191435532994925
FMO1	-0.9930423076923076
FMO4	-1.1470784810126582
PRRC2C	-0.5945922230164403
MYOC	-2.029704608695652
VAMP4	2.1099599999999996
METTL13	-0.19653633540372684
DNM3	-1.719097172236504
PIGC	-0.5202292567567568
C1orf105	-0.17891972602739722
SUCO	1.1411388930581614
FASLG	-1.1123331034482757
TNFSF18	-0.355912987012987
TNFSF4	-0.6264785333333333
PRDX6	-0.7688449433628318
SLC9C2	-0.5937021094629156
ANKRD45	-0.6888698130841122
KLHL20	0.12634758620689654
CENPL	0.3508777142857142
DARS2	-0.02392903225806451
ZBTB37	-0.4019957264957264
SERPINC1	-0.8753838095238096
RC3H1	0.5421805807622504
RABGAP1L	0.5141421538461539
GPR52	0.2785987421383647
CACYBP	0.012231395348837182
MRPS14	-3.0146380952380953
TNN	-1.3308551572327045
TNR	-0.337377087667162
RFWD2	1.566740737179487
PAPPA2	-0.5991224644549763
ASTN1	-0.7595050736497545
BRINP2	-0.5496517808219178
SEC16B	-1.4637577067669174
RASAL2	0.4112572934973638
TEX35	-0.5922966292134831
RALGPS2	0.5530569620253165
ANGPTL1	-0.7151180327868852
FAM20B	-0.01836041666666673
TOR3A	-0.6404478260869565
ABL2	0.33119357843137254
SOAT1	-0.6100362068965517
AXDND1	-0.1729490830945558
NPHS2	-0.8316844660194175
TDRD5	-0.3924011235955057
FAM163A	0.5061373626373625
TOR1AIP2	-1.29689004784689
TOR1AIP1	-0.7432255474452556
CEP350	0.3992057233704293
QSOX1	-0.8250138349514562
LHX4	0.9748517441860465
ACBD6	-0.08314918032786883
XPR1	1.4160638741721854
KIAA1614	-0.9315679574468085
STX6	0.16030485436893196
MR1	-1.0434367741935484
IER5	0.0650004854368932
CACNA1E	-0.26393290708371664
ZNF648	-0.4677484210526316
GLUL	-0.8902555487804878
TEDDM1	-1.4205815079365078
RGSL1	-1.0478062790697675
RNASEL	-2.314906026058632
RGS16	-1.884504347826087
RGS8	0.20256506024096368
NPL	-0.46692387755102044
DHX9	-0.531398003502627
SHCBP1L	-0.5161558245614035
LAMC1	-1.4210202861230328
LAMC2	-1.0460749811320755
NMNAT2	0.5363969285714286
SMG7	2.1439556776556774
NCF2	-1.2787862222222222
ARPC5	0.412840135135135
RGL1	-0.8566658720930233
APOBEC4	-0.9072291390728475
COLGALT2	-0.5238792334494774
TSEN15	-1.347920843373494
C1orf21	2.570135135135136
EDEM3	0.27626026666666664
FAM129A	-2.135497518610422
RNF2	0.3705403225806451
TRMT1L	0.3370690705128206
SWT1	0.36315329153605014
IVNS1ABP	1.1839432183908047
HMCN1	-0.8963419443413729
PRG4	-1.428296261904762
TPR	-0.19431776859504127
C1orf27	1.0319603278688525
OCLM	-0.23974999999999994
PDC	-0.8923829268292682
PTGS2	-1.5387105363984672
PLA2G4A	-0.8749910958904109
BRINP3	-0.4879087774294671
RGS18	0.16901249999999995
RGS21	0.8236283018867925
RGS1	-0.5322435294117646
RGS13	-1.3085227272727271
RGS2	-1.3824140845070423
UCHL5	0.534933962264151
TROVE2	-0.6259080717488789
GLRX2	-1.3444305555555554
CDC73	-0.4714796680497926
B3GALT2	0.31549818181818184
KCNT2	-0.17090861678004537
CFH	-2.1245376530612243
CFHR3	-2.041927312977099
CFHR1	-1.6489875342465752
CFHR2	-1.8872002654867255
CFHR4	-1.6661762331838568
CFHR5	-1.9980138655462183
F13B	-2.11487695473251
ASPM	-1.4106542307692307
ZBTB41	-1.065048264984227
CRB1	-1.7018285765124557
DENND1B	-0.2037049142857143
C1orf53	-1.1075474358974358
LHX9	1.2602994923857866
NEK7	-1.0879829411764705
ATP6V1G3	-2.624229411764706
PTPRC	-1.9525674150943397
NR5A2	-1.5362164502164501
ZNF281	0.5428257217847767
KIF14	-2.4350120616883117
DDX59	-3.795985375494071
CAMSAP2	-1.9856201677852348
GPR25	0.13936774193548387
C1orf106	-1.6226596491228067
KIF21B	-0.9459771989860583
CACNA1S	-0.381060662020906
TMEM9	-1.5782758620689652
IGFN1	-1.26645375
PKP1	-0.20815965417867432
TNNT2	-1.4688615384615382
LAD1	-2.8964529629629627
TNNI1	-0.604989247311828
PHLDA3	0.4500388
CSRP1	-1.430775
NAV1	-1.0042519246031747
IPO9	-0.943292606060606
SHISA4	-0.30497946428571426
LMOD1	-1.9252380769230768
TIMM17A	-1.304067415730337
RNPEP	-1.2257091185410331
ELF3	-1.219384523809524
GPR37L1	-0.6179117870722433
ARL8A	0.450924
PTPN7	-0.07505882352941184
LGR6	-0.8837690017825311
UBE2T	-1.7803253012048192
PPP1R12B	-0.7842855869565217
SYT2	-0.9272934065934068
KDM5B	-1.2849860986547086
RABIF	-0.3016379310344827
KLHL12	-0.8212481343283583
ADIPOR1	0.5622354497354497
CYB5R1	0.5264578313253012
TMEM183A	1.4432777142857147
PPFIA4	0.04711297222222217
MYOG	0.056154102564102575
ADORA1	0.1898188235294117
MYBPH	-1.516995741444867
CHI3L1	-1.7233240437158468
CHIT1	-1.3174951754385966
BTG2	0.5474571428571428
FMOD	-0.4368563535911602
PRELP	-0.5404928804347826
OPTC	-0.9175107692307691
ATP2B4	-1.5026807732864675
LAX1	-1.2554853714285714
ZC3H11A	-0.06607033766233765
ZBED6	0.5749553333333333
SNRPE	1.4817575757575756
SOX13	-0.1745061224489796
ETNK2	0.46184883720930237
REN	-0.9816532019704434
KISS1	-1.652581411764706
GOLT1A	0.15439436619718305
PLEKHA6	-0.8288491111111113
PPP1R15B	-1.6667509036144579
PIK3C2B	-0.334014501891551
MDM4	0.9475378947368419
LRRN2	-0.7354225419664269
NFASC	-0.00020221077654518807
CNTN2	-0.8709671304347826
TMEM81	-1.0564677966101694
RBBP5	1.2507293686440677
DSTYK	0.05440796252927392
TMCC2	-0.2712062500000001
NUAK2	-1.1314831804281347
KLHDC8A	-0.274260621761658
LEMD1	-1.03508
CDK18	-0.5377684741035855
MFSD4	-0.21710068965517235
ELK4	-1.704129357798165
SLC45A3	-0.9891501416430596
NUCKS1	1.1581768421052632
RAB7L1	0.7181606741573033
SLC41A1	0.34125202702702695
PM20D1	-0.6657257261410789
SLC26A9	-0.24955369127516783
FAM72A	1.1092962962962962
AVPR1B	-0.5200922088353412
C1orf186	-0.5912958904109589
CTSE	-1.066460891089109
IKBKE	-0.5924379541547279
RASSF5	-0.24182895927601808
EIF2D	0.21130215827338136
DYRK3	-1.2220803846153847
MAPKAPK2	0.05604945652173909
IL10	0.014711940298507456
IL19	-0.6536151162790697
IL20	-0.6976
IL24	-0.2728279569892474
FAIM3	-1.2600155555555557
PIGR	-1.7429470207253885
FCAMR	-0.9282416413373861
C1orf116	-1.973970870870871
YOD1	0.10305755813953495
PFKFB2	-0.269830593607306
C4BPB	-1.4027968421052632
C4BPA	-1.9140817120622566
CD55	-1.3263110619469025
CR2	-0.8699148571428572
CR1	-1.1349886561954625
CR1L	-0.8709757518796992
CD46	-1.762996105263158
CD34	0.2798728110599078
PLXNA2	-0.7382236569579288
CAMK1G	-1.0220169811320754
LAMB3	-1.300953344768439
G0S2	-1.1591016949152542
HSD11B1	-0.8052473115942029
TRAF3IP3	0.4121497777777778
C1orf74	-0.19836241134751775
IRF6	0.2674603980099502
DIEXF	-1.045704318936877
SYT14	1.1424128787878787
SERTAD4	0.3717012987012987
HHAT	-1.161742412451362
KCNH1	-0.1990512415349887
RCOR3	2.0596903846153847
TRAF5	-0.5540911917098444
RD3	-1.0019850000000003
SLC30A1	1.023112109375
NEK2	-1.2482312352941178
LPGAT1	0.3859154362416108
INTS7	-1.2984218571428572
DTL	-0.2159291036414566
PPP2R5A	1.5908875
TMEM206	-0.8212466321243523
NENF	0.46978137254901964
ATF3	-0.8711298701298701
FAM71A	-2.963186973684211
BATF3	0.13010344827586207
NSL1	-0.44940854700854704
TATDN3	-0.09395954198473289
C1orf227	-0.7386470588235294
FLVCR1	-0.4968635333333333
VASH2	0.41014893617021286
ANGEL2	0.6480435779816514
RPS6KC1	-0.03874657534246573
PROX1	1.3214380952380953
SMYD2	-1.180357142857143
PTPN14	-2.0816373584905663
CENPF	-1.7967665145631069
KCNK2	0.06490098039215687
KCTD3	-3.208225322997416
USH2A	-1.6501390314569537
ESRRG	0.0286870813397129
GPATCH2	-1.9664383561643834
SPATA17	-1.9103503999999998
RRP15	-1.978716037735849
TGFB2	0.4053715846994535
LYPLAL1	-1.421116494845361
SLC30A10	-1.0269216535433072
EPRS	-1.6992749606299213
BPNT1	-1.9033581081081081
IARS2	-1.9148156578947368
RAB3GAP2	-2.1323236617161716
MARK1	-1.9192416430594903
C1orf115	-0.6094614457831324
MARC2	-1.9266889570552144
MARC1	-1.3085994652406416
HLX	-1.6666018050541518
DUSP10	0.7401168281938327
HHIPL2	-1.5635609439528022
TAF1A	-1.6357870748299321
MIA3	-2.159698192161821
AIDA	1.4537181415929203
BROX	-0.5945585798816568
FAM177B	-0.3828947368421054
DISP1	-3.152931962025317
TLR5	-2.471744857142857
